image_name,category_id,split,image_path,label
img/Elasticized_Flared_Jeans/img_00000044.jpg,26,test,data/raw/deepfashion/img/Elasticized_Flared_Jeans/img_00000044.jpg,pants_or_shorts
img/Acid_Wash_Boyfriend_Jeans/img_00000078.jpg,26,test,data/raw/deepfashion/img/Acid_Wash_Boyfriend_Jeans/img_00000078.jpg,pants_or_shorts
img/Classic_Slim_Denim_Jeans/img_00000045.jpg,26,test,data/raw/deepfashion/img/Classic_Slim_Denim_Jeans/img_00000045.jpg,pants_or_shorts
img/Dark_Wash_Jeggings/img_00000063.jpg,27,test,data/raw/deepfashion/img/Dark_Wash_Jeggings/img_00000063.jpg,pants_or_shorts
img/Bleached_Low-Rise_Skinny_Jeans/img_00000038.jpg,26,test,data/raw/deepfashion/img/Bleached_Low-Rise_Skinny_Jeans/img_00000038.jpg,pants_or_shorts
img/High-Rise_Mom_Jeans/img_00000008.jpg,26,test,data/raw/deepfashion/img/High-Rise_Mom_Jeans/img_00000008.jpg,pants_or_shorts
img/Mixed_Stripe_Linen-Blend_Culottes/img_00000011.jpg,23,test,data/raw/deepfashion/img/Mixed_Stripe_Linen-Blend_Culottes/img_00000011.jpg,pants_or_shorts
img/Flat-Front_Skinny_Jeans/img_00000043.jpg,26,test,data/raw/deepfashion/img/Flat-Front_Skinny_Jeans/img_00000043.jpg,pants_or_shorts
img/Tonal-Topstitched_Skinny_Jeans/img_00000040.jpg,26,test,data/raw/deepfashion/img/Tonal-Topstitched_Skinny_Jeans/img_00000040.jpg,pants_or_shorts
img/Faded_Stretch-Fit_Skinny_Jeans/img_00000035.jpg,26,test,data/raw/deepfashion/img/Faded_Stretch-Fit_Skinny_Jeans/img_00000035.jpg,pants_or_shorts
img/High-Rise_Mom_Jeans/img_00000009.jpg,26,test,data/raw/deepfashion/img/High-Rise_Mom_Jeans/img_00000009.jpg,pants_or_shorts
img/Clean_Wash_Bootleg_Jeans/img_00000032.jpg,26,test,data/raw/deepfashion/img/Clean_Wash_Bootleg_Jeans/img_00000032.jpg,pants_or_shorts
img/Distressed_Denim_Jeans/img_00000003.jpg,26,test,data/raw/deepfashion/img/Distressed_Denim_Jeans/img_00000003.jpg,pants_or_shorts
img/Crochet_Denim_Cutoffs/img_00000067.jpg,24,test,data/raw/deepfashion/img/Crochet_Denim_Cutoffs/img_00000067.jpg,pants_or_shorts
img/Patched_Straight-Leg_Jeans/img_00000065.jpg,26,test,data/raw/deepfashion/img/Patched_Straight-Leg_Jeans/img_00000065.jpg,pants_or_shorts
img/Mid_Rise_-_Skinny_Jeans/img_00000003.jpg,26,test,data/raw/deepfashion/img/Mid_Rise_-_Skinny_Jeans/img_00000003.jpg,pants_or_shorts
img/Favorite_Ankle-Length_Skinny_Jeans/img_00000031.jpg,26,test,data/raw/deepfashion/img/Favorite_Ankle-Length_Skinny_Jeans/img_00000031.jpg,pants_or_shorts
img/Drawstring_Chino_Cutoffs/img_00000034.jpg,24,test,data/raw/deepfashion/img/Drawstring_Chino_Cutoffs/img_00000034.jpg,pants_or_shorts
img/Mom_Fit_Jeans/img_00000033.jpg,26,test,data/raw/deepfashion/img/Mom_Fit_Jeans/img_00000033.jpg,pants_or_shorts
img/Whiskered_Skinny_Jeans/img_00000047.jpg,26,test,data/raw/deepfashion/img/Whiskered_Skinny_Jeans/img_00000047.jpg,pants_or_shorts
img/High-Waist_Acid_Wash_Jeans/img_00000023.jpg,26,test,data/raw/deepfashion/img/High-Waist_Acid_Wash_Jeans/img_00000023.jpg,pants_or_shorts
img/Classic_High-Waisted_Jeans/img_00000067.jpg,26,test,data/raw/deepfashion/img/Classic_High-Waisted_Jeans/img_00000067.jpg,pants_or_shorts
img/Classic_Slim_Denim_Jeans/img_00000040.jpg,26,test,data/raw/deepfashion/img/Classic_Slim_Denim_Jeans/img_00000040.jpg,pants_or_shorts
img/Skinny_Ankle_Jeans/img_00000039.jpg,26,test,data/raw/deepfashion/img/Skinny_Ankle_Jeans/img_00000039.jpg,pants_or_shorts
img/High-Waisted_-_Skinny_Jeans/img_00000009.jpg,26,test,data/raw/deepfashion/img/High-Waisted_-_Skinny_Jeans/img_00000009.jpg,pants_or_shorts
img/Buttoned_Distressed_Denim_Cutoffs/img_00000010.jpg,24,test,data/raw/deepfashion/img/Buttoned_Distressed_Denim_Cutoffs/img_00000010.jpg,pants_or_shorts
img/High-Rise_Mom_Jeans/img_00000036.jpg,26,test,data/raw/deepfashion/img/High-Rise_Mom_Jeans/img_00000036.jpg,pants_or_shorts
img/Classic_Skinny_Jeans/img_00000044.jpg,26,test,data/raw/deepfashion/img/Classic_Skinny_Jeans/img_00000044.jpg,pants_or_shorts
img/Drawstring_Chino_Cutoffs/img_00000036.jpg,24,test,data/raw/deepfashion/img/Drawstring_Chino_Cutoffs/img_00000036.jpg,pants_or_shorts
img/Classic_Slim-Leg_Jeans/img_00000024.jpg,26,test,data/raw/deepfashion/img/Classic_Slim-Leg_Jeans/img_00000024.jpg,pants_or_shorts
img/White_Distressed_Skinny_Jeans/img_00000039.jpg,26,test,data/raw/deepfashion/img/White_Distressed_Skinny_Jeans/img_00000039.jpg,pants_or_shorts
img/Low-Rise_-_Classic_Skinny_Jeans/img_00000021.jpg,26,test,data/raw/deepfashion/img/Low-Rise_-_Classic_Skinny_Jeans/img_00000021.jpg,pants_or_shorts
img/High-Rise_-__Mineral_Wash_Skinny_Jeans/img_00000008.jpg,26,test,data/raw/deepfashion/img/High-Rise_-__Mineral_Wash_Skinny_Jeans/img_00000008.jpg,pants_or_shorts
img/Dark_Wash_-_Slim_Fit_Jeans/img_00000039.jpg,26,test,data/raw/deepfashion/img/Dark_Wash_-_Slim_Fit_Jeans/img_00000039.jpg,pants_or_shorts
img/Bleached_Denim_Cutoffs/img_00000070.jpg,24,test,data/raw/deepfashion/img/Bleached_Denim_Cutoffs/img_00000070.jpg,pants_or_shorts
img/Destroyed_Double-Button_Jeans/img_00000014.jpg,26,test,data/raw/deepfashion/img/Destroyed_Double-Button_Jeans/img_00000014.jpg,pants_or_shorts
img/Distressed_Whisker_Wash_Jeans/img_00000038.jpg,26,test,data/raw/deepfashion/img/Distressed_Whisker_Wash_Jeans/img_00000038.jpg,pants_or_shorts
img/High-Rise_-_Flat_Front_Skinny_Jeans/img_00000012.jpg,26,test,data/raw/deepfashion/img/High-Rise_-_Flat_Front_Skinny_Jeans/img_00000012.jpg,pants_or_shorts
img/Topstitched_Jodhpurs/img_00000019.jpg,28,test,data/raw/deepfashion/img/Topstitched_Jodhpurs/img_00000019.jpg,pants_or_shorts
img/Distressed_Denim_Cutoffs/img_00000016.jpg,24,test,data/raw/deepfashion/img/Distressed_Denim_Cutoffs/img_00000016.jpg,pants_or_shorts
img/Frayed_Denim_Gauchos/img_00000034.jpg,25,test,data/raw/deepfashion/img/Frayed_Denim_Gauchos/img_00000034.jpg,pants_or_shorts
img/Destroyed_Double-Button_Jeans/img_00000040.jpg,26,test,data/raw/deepfashion/img/Destroyed_Double-Button_Jeans/img_00000040.jpg,pants_or_shorts
img/Mid-Rise_-_Acid_Wash_Jeggings/img_00000022.jpg,27,test,data/raw/deepfashion/img/Mid-Rise_-_Acid_Wash_Jeggings/img_00000022.jpg,pants_or_shorts
img/Acid_Wash_Boyfriend_Jeans/img_00000081.jpg,26,test,data/raw/deepfashion/img/Acid_Wash_Boyfriend_Jeans/img_00000081.jpg,pants_or_shorts
img/Distressed_High-Waisted_Cutoffs/img_00000002.jpg,24,test,data/raw/deepfashion/img/Distressed_High-Waisted_Cutoffs/img_00000002.jpg,pants_or_shorts
img/Mineral_Wash_Jeggings/img_00000007.jpg,27,test,data/raw/deepfashion/img/Mineral_Wash_Jeggings/img_00000007.jpg,pants_or_shorts
img/Mid_Rise-_Destroyed_Straight_Leg_Ankle_Jeans/img_00000019.jpg,26,test,data/raw/deepfashion/img/Mid_Rise-_Destroyed_Straight_Leg_Ankle_Jeans/img_00000019.jpg,pants_or_shorts
img/Paisley_Print_Culottes/img_00000030.jpg,23,test,data/raw/deepfashion/img/Paisley_Print_Culottes/img_00000030.jpg,pants_or_shorts
img/Distressed_Skinny_Jeans/img_00000004.jpg,26,test,data/raw/deepfashion/img/Distressed_Skinny_Jeans/img_00000004.jpg,pants_or_shorts
img/Classic_Soft_Jeggings/img_00000001.jpg,27,test,data/raw/deepfashion/img/Classic_Soft_Jeggings/img_00000001.jpg,pants_or_shorts
img/High-Rise_Skinny_Jeans/img_00000002.jpg,26,test,data/raw/deepfashion/img/High-Rise_Skinny_Jeans/img_00000002.jpg,pants_or_shorts
img/Ripped_&_Frayed_Denim_Cutoffs/img_00000032.jpg,24,test,data/raw/deepfashion/img/Ripped_&_Frayed_Denim_Cutoffs/img_00000032.jpg,pants_or_shorts
img/Distressed_Patchwork_Jeans/img_00000049.jpg,26,test,data/raw/deepfashion/img/Distressed_Patchwork_Jeans/img_00000049.jpg,pants_or_shorts
img/Faded_Distressed_Jeans/img_00000054.jpg,26,test,data/raw/deepfashion/img/Faded_Distressed_Jeans/img_00000054.jpg,pants_or_shorts
img/Classic_Mom_Jeans/img_00000029.jpg,26,test,data/raw/deepfashion/img/Classic_Mom_Jeans/img_00000029.jpg,pants_or_shorts
img/Tonal-Topstitched_Skinny_Jeans/img_00000006.jpg,26,test,data/raw/deepfashion/img/Tonal-Topstitched_Skinny_Jeans/img_00000006.jpg,pants_or_shorts
img/Destroyed_Cropped_Jeans/img_00000042.jpg,26,test,data/raw/deepfashion/img/Destroyed_Cropped_Jeans/img_00000042.jpg,pants_or_shorts
img/Distressed_Low-Rise_Cutoffs/img_00000035.jpg,24,test,data/raw/deepfashion/img/Distressed_Low-Rise_Cutoffs/img_00000035.jpg,pants_or_shorts
img/Acid_Wash_Distressed_Jeans/img_00000054.jpg,26,test,data/raw/deepfashion/img/Acid_Wash_Distressed_Jeans/img_00000054.jpg,pants_or_shorts
img/Distressed_High-Waisted_Cutoffs/img_00000023.jpg,24,test,data/raw/deepfashion/img/Distressed_High-Waisted_Cutoffs/img_00000023.jpg,pants_or_shorts
img/Bleached_Skinny_Jeans/img_00000012.jpg,26,test,data/raw/deepfashion/img/Bleached_Skinny_Jeans/img_00000012.jpg,pants_or_shorts
img/Classic_Bootcut_Jeans/img_00000003.jpg,26,test,data/raw/deepfashion/img/Classic_Bootcut_Jeans/img_00000003.jpg,pants_or_shorts
img/Mid-Rise_-_Distressed_Skinny_Jeans/img_00000060.jpg,26,test,data/raw/deepfashion/img/Mid-Rise_-_Distressed_Skinny_Jeans/img_00000060.jpg,pants_or_shorts
img/Buttoned_Distressed_Denim_Cutoffs/img_00000043.jpg,24,test,data/raw/deepfashion/img/Buttoned_Distressed_Denim_Cutoffs/img_00000043.jpg,pants_or_shorts
img/High-Rise_Skinny_Jeans/img_00000031.jpg,26,test,data/raw/deepfashion/img/High-Rise_Skinny_Jeans/img_00000031.jpg,pants_or_shorts
img/Low-Rise_-_Distressed_Skinny_Jeans/img_00000037.jpg,26,test,data/raw/deepfashion/img/Low-Rise_-_Distressed_Skinny_Jeans/img_00000037.jpg,pants_or_shorts
img/Cloud_Wash_Jeans/img_00000010.jpg,26,test,data/raw/deepfashion/img/Cloud_Wash_Jeans/img_00000010.jpg,pants_or_shorts
img/Medium_Wash_-_Slim_Fit_Jeans/img_00000008.jpg,26,test,data/raw/deepfashion/img/Medium_Wash_-_Slim_Fit_Jeans/img_00000008.jpg,pants_or_shorts
img/Classic_Denim_Cutoffs/img_00000047.jpg,24,test,data/raw/deepfashion/img/Classic_Denim_Cutoffs/img_00000047.jpg,pants_or_shorts
img/Distressed_Mineral_Wash_Boyfriend_Jeans/img_00000024.jpg,26,test,data/raw/deepfashion/img/Distressed_Mineral_Wash_Boyfriend_Jeans/img_00000024.jpg,pants_or_shorts
img/Classic_Distressed_Jeans/img_00000049.jpg,26,test,data/raw/deepfashion/img/Classic_Distressed_Jeans/img_00000049.jpg,pants_or_shorts
img/Classic_High-Waisted_Jeans/img_00000053.jpg,26,test,data/raw/deepfashion/img/Classic_High-Waisted_Jeans/img_00000053.jpg,pants_or_shorts
img/Clean_Wash_Bootleg_Jeans/img_00000019.jpg,26,test,data/raw/deepfashion/img/Clean_Wash_Bootleg_Jeans/img_00000019.jpg,pants_or_shorts
img/Classic_Mom_Jeans/img_00000028.jpg,26,test,data/raw/deepfashion/img/Classic_Mom_Jeans/img_00000028.jpg,pants_or_shorts
img/Classic_Mid-Rise_Skinny_Jeans/img_00000042.jpg,26,test,data/raw/deepfashion/img/Classic_Mid-Rise_Skinny_Jeans/img_00000042.jpg,pants_or_shorts
img/Low-Rise_-_Distressed_Skinny_Jeans/img_00000072.jpg,26,test,data/raw/deepfashion/img/Low-Rise_-_Distressed_Skinny_Jeans/img_00000072.jpg,pants_or_shorts
img/Distressed_Denim_Jeans/img_00000030.jpg,26,test,data/raw/deepfashion/img/Distressed_Denim_Jeans/img_00000030.jpg,pants_or_shorts
img/Destroyed_Denim_Cutoffs/img_00000017.jpg,24,test,data/raw/deepfashion/img/Destroyed_Denim_Cutoffs/img_00000017.jpg,pants_or_shorts
img/Stonewash-_Skinny_Jeans/img_00000055.jpg,26,test,data/raw/deepfashion/img/Stonewash-_Skinny_Jeans/img_00000055.jpg,pants_or_shorts
img/High-Rise_Denim_Cutoffs/img_00000017.jpg,24,test,data/raw/deepfashion/img/High-Rise_Denim_Cutoffs/img_00000017.jpg,pants_or_shorts
img/Favorite_Petite_Skinny_Jeans/img_00000058.jpg,26,test,data/raw/deepfashion/img/Favorite_Petite_Skinny_Jeans/img_00000058.jpg,pants_or_shorts
img/Tonal-Topstitched_Skinny_Jeans/img_00000009.jpg,26,test,data/raw/deepfashion/img/Tonal-Topstitched_Skinny_Jeans/img_00000009.jpg,pants_or_shorts
img/Stonewash-_Skinny_Jeans/img_00000008.jpg,26,test,data/raw/deepfashion/img/Stonewash-_Skinny_Jeans/img_00000008.jpg,pants_or_shorts
img/High_Waist-_Quilted_Moto_Jeggings/img_00000055.jpg,27,test,data/raw/deepfashion/img/High_Waist-_Quilted_Moto_Jeggings/img_00000055.jpg,pants_or_shorts
img/Destroyed_Cropped_Jeans/img_00000027.jpg,26,test,data/raw/deepfashion/img/Destroyed_Cropped_Jeans/img_00000027.jpg,pants_or_shorts
img/Classic_Solid_Skinny_Jeans/img_00000041.jpg,26,test,data/raw/deepfashion/img/Classic_Solid_Skinny_Jeans/img_00000041.jpg,pants_or_shorts
img/Acid_Wash_Ankle_Jeans/img_00000037.jpg,26,test,data/raw/deepfashion/img/Acid_Wash_Ankle_Jeans/img_00000037.jpg,pants_or_shorts
img/Classic_Wash_-_Skinny_Jeans/img_00000004.jpg,26,test,data/raw/deepfashion/img/Classic_Wash_-_Skinny_Jeans/img_00000004.jpg,pants_or_shorts
img/Bleached_Skinny_Jeans/img_00000058.jpg,26,test,data/raw/deepfashion/img/Bleached_Skinny_Jeans/img_00000058.jpg,pants_or_shorts
img/Drawstring_Culottes/img_00000048.jpg,23,test,data/raw/deepfashion/img/Drawstring_Culottes/img_00000048.jpg,pants_or_shorts
img/Stretch_Fit_Skinny_Jeans/img_00000013.jpg,26,test,data/raw/deepfashion/img/Stretch_Fit_Skinny_Jeans/img_00000013.jpg,pants_or_shorts
img/Mixed_Stripe_Linen-Blend_Culottes/img_00000002.jpg,23,test,data/raw/deepfashion/img/Mixed_Stripe_Linen-Blend_Culottes/img_00000002.jpg,pants_or_shorts
img/Light_Wash_-_Skinny_Jeans/img_00000009.jpg,26,test,data/raw/deepfashion/img/Light_Wash_-_Skinny_Jeans/img_00000009.jpg,pants_or_shorts
img/Kaleidoscope_Print_Culottes/img_00000028.jpg,23,test,data/raw/deepfashion/img/Kaleidoscope_Print_Culottes/img_00000028.jpg,pants_or_shorts
img/High-Waisted_Skinny_Jeans/img_00000027.jpg,26,test,data/raw/deepfashion/img/High-Waisted_Skinny_Jeans/img_00000027.jpg,pants_or_shorts
img/Dark_Wash_Jeggings/img_00000041.jpg,27,test,data/raw/deepfashion/img/Dark_Wash_Jeggings/img_00000041.jpg,pants_or_shorts
img/Topstitched_Jodhpurs/img_00000007.jpg,28,test,data/raw/deepfashion/img/Topstitched_Jodhpurs/img_00000007.jpg,pants_or_shorts
img/Mid-Rise_-_Acid_Wash_Jeggings/img_00000013.jpg,27,test,data/raw/deepfashion/img/Mid-Rise_-_Acid_Wash_Jeggings/img_00000013.jpg,pants_or_shorts
img/Paisley_Print_Culottes/img_00000012.jpg,23,test,data/raw/deepfashion/img/Paisley_Print_Culottes/img_00000012.jpg,pants_or_shorts
img/Classic_High-Waisted_Jeans/img_00000042.jpg,26,test,data/raw/deepfashion/img/Classic_High-Waisted_Jeans/img_00000042.jpg,pants_or_shorts
img/Distressed_Denim_Cutoffs/img_00000069.jpg,24,test,data/raw/deepfashion/img/Distressed_Denim_Cutoffs/img_00000069.jpg,pants_or_shorts
img/Classic_Soft_Jeggings/img_00000020.jpg,27,test,data/raw/deepfashion/img/Classic_Soft_Jeggings/img_00000020.jpg,pants_or_shorts
img/Distressed_Mid-Rise_Boyfriend_Jeans/img_00000029.jpg,26,test,data/raw/deepfashion/img/Distressed_Mid-Rise_Boyfriend_Jeans/img_00000029.jpg,pants_or_shorts
img/Floral_Print_Culottes/img_00000052.jpg,23,test,data/raw/deepfashion/img/Floral_Print_Culottes/img_00000052.jpg,pants_or_shorts
img/Buttoned_High-Waisted_Skinny_Jeans/img_00000069.jpg,26,test,data/raw/deepfashion/img/Buttoned_High-Waisted_Skinny_Jeans/img_00000069.jpg,pants_or_shorts
img/Mid-Rise_-_Mineral_Wash_Skinny_Jeans/img_00000009.jpg,26,test,data/raw/deepfashion/img/Mid-Rise_-_Mineral_Wash_Skinny_Jeans/img_00000009.jpg,pants_or_shorts
img/Medium_Wash_-_Straight-Leg_Jeans/img_00000018.jpg,26,test,data/raw/deepfashion/img/Medium_Wash_-_Straight-Leg_Jeans/img_00000018.jpg,pants_or_shorts
img/Crochet_Denim_Cutoffs/img_00000025.jpg,24,test,data/raw/deepfashion/img/Crochet_Denim_Cutoffs/img_00000025.jpg,pants_or_shorts
img/Slim_Fit_Moto_Jeans/img_00000050.jpg,26,test,data/raw/deepfashion/img/Slim_Fit_Moto_Jeans/img_00000050.jpg,pants_or_shorts
img/Skinny_Ankle_Jeans/img_00000020.jpg,26,test,data/raw/deepfashion/img/Skinny_Ankle_Jeans/img_00000020.jpg,pants_or_shorts
img/Clean_Wash_Bootleg_Jeans/img_00000048.jpg,26,test,data/raw/deepfashion/img/Clean_Wash_Bootleg_Jeans/img_00000048.jpg,pants_or_shorts
img/Distressed_Suspender_Jeans/img_00000016.jpg,26,test,data/raw/deepfashion/img/Distressed_Suspender_Jeans/img_00000016.jpg,pants_or_shorts
img/Destroyed_Cropped_Jeans/img_00000018.jpg,26,test,data/raw/deepfashion/img/Destroyed_Cropped_Jeans/img_00000018.jpg,pants_or_shorts
img/Distressed_Light_Wash_-_Slim_Fit_Jeans/img_00000036.jpg,26,test,data/raw/deepfashion/img/Distressed_Light_Wash_-_Slim_Fit_Jeans/img_00000036.jpg,pants_or_shorts
img/Acid_Wash_Distressed_Jeans/img_00000061.jpg,26,test,data/raw/deepfashion/img/Acid_Wash_Distressed_Jeans/img_00000061.jpg,pants_or_shorts
img/Mom_Fit_Jeans/img_00000017.jpg,26,test,data/raw/deepfashion/img/Mom_Fit_Jeans/img_00000017.jpg,pants_or_shorts
img/Classic_Mid-Rise_Skinny_Jeans/img_00000022.jpg,26,test,data/raw/deepfashion/img/Classic_Mid-Rise_Skinny_Jeans/img_00000022.jpg,pants_or_shorts
img/Medium_Wash_-_Straight-Leg_Jeans/img_00000068.jpg,26,test,data/raw/deepfashion/img/Medium_Wash_-_Straight-Leg_Jeans/img_00000068.jpg,pants_or_shorts
img/High-Waisted_-_Skinny_Jeans/img_00000005.jpg,26,test,data/raw/deepfashion/img/High-Waisted_-_Skinny_Jeans/img_00000005.jpg,pants_or_shorts
img/High-Rise_-_Flat_Front_Skinny_Jeans/img_00000032.jpg,26,test,data/raw/deepfashion/img/High-Rise_-_Flat_Front_Skinny_Jeans/img_00000032.jpg,pants_or_shorts
img/Velveteen_Paisley_Skinny_Jeans/img_00000017.jpg,26,test,data/raw/deepfashion/img/Velveteen_Paisley_Skinny_Jeans/img_00000017.jpg,pants_or_shorts
img/Classic_Distressed_Boyfriend_Jeans/img_00000033.jpg,26,test,data/raw/deepfashion/img/Classic_Distressed_Boyfriend_Jeans/img_00000033.jpg,pants_or_shorts
img/Distressed_Cropped_Jeans/img_00000048.jpg,26,test,data/raw/deepfashion/img/Distressed_Cropped_Jeans/img_00000048.jpg,pants_or_shorts
img/Medium_Wash_-_Slim_Fit_Jeans/img_00000010.jpg,26,test,data/raw/deepfashion/img/Medium_Wash_-_Slim_Fit_Jeans/img_00000010.jpg,pants_or_shorts
img/Acid_Wash_Jeans/img_00000035.jpg,26,test,data/raw/deepfashion/img/Acid_Wash_Jeans/img_00000035.jpg,pants_or_shorts
img/Floral_Print_Culottes/img_00000050.jpg,23,test,data/raw/deepfashion/img/Floral_Print_Culottes/img_00000050.jpg,pants_or_shorts
img/Americana_Skinny_Jeans/img_00000026.jpg,26,test,data/raw/deepfashion/img/Americana_Skinny_Jeans/img_00000026.jpg,pants_or_shorts
img/Low-Rise_-_Distressed_Skinny_Jeans/img_00000070.jpg,26,test,data/raw/deepfashion/img/Low-Rise_-_Distressed_Skinny_Jeans/img_00000070.jpg,pants_or_shorts
img/Faded_Skinny_Jeans/img_00000020.jpg,26,test,data/raw/deepfashion/img/Faded_Skinny_Jeans/img_00000020.jpg,pants_or_shorts
img/Coated_Clean_Wash_-_Skinny_Jeans/img_00000017.jpg,26,test,data/raw/deepfashion/img/Coated_Clean_Wash_-_Skinny_Jeans/img_00000017.jpg,pants_or_shorts
img/High-Rise_Mom_Jeans/img_00000032.jpg,26,test,data/raw/deepfashion/img/High-Rise_Mom_Jeans/img_00000032.jpg,pants_or_shorts
img/Classic_Solid_Skinny_Jeans/img_00000047.jpg,26,test,data/raw/deepfashion/img/Classic_Solid_Skinny_Jeans/img_00000047.jpg,pants_or_shorts
img/Sanded_Dark_Wash_-_Skinny_Jeans/img_00000012.jpg,26,test,data/raw/deepfashion/img/Sanded_Dark_Wash_-_Skinny_Jeans/img_00000012.jpg,pants_or_shorts
img/Americana_Skinny_Jeans/img_00000039.jpg,26,test,data/raw/deepfashion/img/Americana_Skinny_Jeans/img_00000039.jpg,pants_or_shorts
img/Faded_Distressed_Jeans/img_00000019.jpg,26,test,data/raw/deepfashion/img/Faded_Distressed_Jeans/img_00000019.jpg,pants_or_shorts
img/Mid-Rise_Skinny_Jeans/img_00000002.jpg,26,test,data/raw/deepfashion/img/Mid-Rise_Skinny_Jeans/img_00000002.jpg,pants_or_shorts
img/Lace-Hemmed_Denim_Cutoffs/img_00000006.jpg,24,test,data/raw/deepfashion/img/Lace-Hemmed_Denim_Cutoffs/img_00000006.jpg,pants_or_shorts
img/Stonewash-_Skinny_Jeans/img_00000011.jpg,26,test,data/raw/deepfashion/img/Stonewash-_Skinny_Jeans/img_00000011.jpg,pants_or_shorts
img/Acid_Wash_Jeggings/img_00000039.jpg,27,test,data/raw/deepfashion/img/Acid_Wash_Jeggings/img_00000039.jpg,pants_or_shorts
img/Mom_Fit_Jeans/img_00000035.jpg,26,test,data/raw/deepfashion/img/Mom_Fit_Jeans/img_00000035.jpg,pants_or_shorts
img/Classic_Flared_Jeans/img_00000044.jpg,26,test,data/raw/deepfashion/img/Classic_Flared_Jeans/img_00000044.jpg,pants_or_shorts
img/Mid-Rise_Skinny_Jeans/img_00000026.jpg,26,test,data/raw/deepfashion/img/Mid-Rise_Skinny_Jeans/img_00000026.jpg,pants_or_shorts
img/White_Distressed_Skinny_Jeans/img_00000068.jpg,26,test,data/raw/deepfashion/img/White_Distressed_Skinny_Jeans/img_00000068.jpg,pants_or_shorts
img/Life_In_Progress_Low-Rise_Skinny_Jeans/img_00000009.jpg,26,test,data/raw/deepfashion/img/Life_In_Progress_Low-Rise_Skinny_Jeans/img_00000009.jpg,pants_or_shorts
img/Classic_Low_Rise_Skinny_Jeans/img_00000011.jpg,26,test,data/raw/deepfashion/img/Classic_Low_Rise_Skinny_Jeans/img_00000011.jpg,pants_or_shorts
img/High-Waisted_Matelot_Skinny_Jeans/img_00000023.jpg,26,test,data/raw/deepfashion/img/High-Waisted_Matelot_Skinny_Jeans/img_00000023.jpg,pants_or_shorts
img/Velveteen_Paisley_Skinny_Jeans/img_00000027.jpg,26,test,data/raw/deepfashion/img/Velveteen_Paisley_Skinny_Jeans/img_00000027.jpg,pants_or_shorts
img/Self-Tie_Wrap_Culottes/img_00000011.jpg,23,test,data/raw/deepfashion/img/Self-Tie_Wrap_Culottes/img_00000011.jpg,pants_or_shorts
img/Lace-Hemmed_Denim_Cutoffs/img_00000007.jpg,24,test,data/raw/deepfashion/img/Lace-Hemmed_Denim_Cutoffs/img_00000007.jpg,pants_or_shorts
img/Distressed_Whisker_Wash_Jeans/img_00000048.jpg,26,test,data/raw/deepfashion/img/Distressed_Whisker_Wash_Jeans/img_00000048.jpg,pants_or_shorts
img/Self-Tie_Wrap_Culottes/img_00000024.jpg,23,test,data/raw/deepfashion/img/Self-Tie_Wrap_Culottes/img_00000024.jpg,pants_or_shorts
img/Bleached_Denim_Cutoffs/img_00000009.jpg,24,test,data/raw/deepfashion/img/Bleached_Denim_Cutoffs/img_00000009.jpg,pants_or_shorts
img/Mid-Rise_-_Distressed_Boyfriend_Jeans/img_00000030.jpg,26,test,data/raw/deepfashion/img/Mid-Rise_-_Distressed_Boyfriend_Jeans/img_00000030.jpg,pants_or_shorts
img/Cinched_Ankle_Jeans/img_00000019.jpg,26,test,data/raw/deepfashion/img/Cinched_Ankle_Jeans/img_00000019.jpg,pants_or_shorts
img/Distressed_High-Waisted_Cutoffs/img_00000041.jpg,24,test,data/raw/deepfashion/img/Distressed_High-Waisted_Cutoffs/img_00000041.jpg,pants_or_shorts
img/Skinny_Ankle_Jeans/img_00000014.jpg,26,test,data/raw/deepfashion/img/Skinny_Ankle_Jeans/img_00000014.jpg,pants_or_shorts
img/Cinched_Ankle_Jeans/img_00000025.jpg,26,test,data/raw/deepfashion/img/Cinched_Ankle_Jeans/img_00000025.jpg,pants_or_shorts
img/Clean_Wash_Bootleg_Jeans/img_00000035.jpg,26,test,data/raw/deepfashion/img/Clean_Wash_Bootleg_Jeans/img_00000035.jpg,pants_or_shorts
img/Clean_Wash_Bootleg_Jeans/img_00000059.jpg,26,test,data/raw/deepfashion/img/Clean_Wash_Bootleg_Jeans/img_00000059.jpg,pants_or_shorts
img/Classic_Wash_-_Skinny_Jeans/img_00000020.jpg,26,test,data/raw/deepfashion/img/Classic_Wash_-_Skinny_Jeans/img_00000020.jpg,pants_or_shorts
img/Acid_Wash_Denim_Cutoffs/img_00000050.jpg,24,test,data/raw/deepfashion/img/Acid_Wash_Denim_Cutoffs/img_00000050.jpg,pants_or_shorts
img/Mineral_Wash_Boyfriend_Jeans/img_00000027.jpg,26,test,data/raw/deepfashion/img/Mineral_Wash_Boyfriend_Jeans/img_00000027.jpg,pants_or_shorts
img/Low-Rise_-__Mineral_Wash_Jeans/img_00000024.jpg,26,test,data/raw/deepfashion/img/Low-Rise_-__Mineral_Wash_Jeans/img_00000024.jpg,pants_or_shorts
img/Faded_Stretch-Fit_Skinny_Jeans/img_00000025.jpg,26,test,data/raw/deepfashion/img/Faded_Stretch-Fit_Skinny_Jeans/img_00000025.jpg,pants_or_shorts
img/Drawstring_Culottes/img_00000053.jpg,23,test,data/raw/deepfashion/img/Drawstring_Culottes/img_00000053.jpg,pants_or_shorts
